Analysis id 1020	Stable id 1023	Band 1027
2	OTTHUMG00000015881	q25.3
2	OTTHUMG00000015882	q25.3
2	OTTHUMG00000015884	q25.3
2	OTTHUMG00000015883	q25.3
2	OTTHUMG00000015885	q25.3
2	OTTHUMG00000015886	q25.3
2	OTTHUMG00000015890	q25.3
2	OTTHUMG00000015887	q25.3
2	OTTHUMG00000015888	q25.3
2	OTTHUMG00000015889	q25.3
2	OTTHUMG00000015893	q25.3
2	OTTHUMG00000015891	q25.3
2	OTTHUMG00000015892	q25.3
2	OTTHUMG00000015894	q25.3
2	OTTHUMG00000015896	q25.3
2	OTTHUMG00000015895	q25.3
2	OTTHUMG00000015903	q25.3
2	OTTHUMG00000015898	q25.3
2	OTTHUMG00000015897	q25.3
2	OTTHUMG00000015900	q25.3
2	OTTHUMG00000015899	q25.3
2	OTTHUMG00000015904	q25.3
2	OTTHUMG00000015901	q25.3
2	OTTHUMG00000015905	q25.3
2	OTTHUMG00000015906	q25.3
2	OTTHUMG00000015907	q25.3
2	OTTHUMG00000015909	q25.3
2	OTTHUMG00000015910	q25.3
2	OTTHUMG00000015908	q25.3
2	OTTHUMG00000015911	q25.3
2	OTTHUMG00000015913	q25.3
2	OTTHUMG00000015912	q25.3
2	OTTHUMG00000015918	q25.3
2	OTTHUMG00000015916	q25.3
2	OTTHUMG00000015914	q25.3
2	OTTHUMG00000015917	q25.3
2	OTTHUMG00000015915	q25.3
2	OTTHUMG00000015919	q25.3
2	OTTHUMG00000015921	q25.3
2	OTTHUMG00000015920	q25.3
2	OTTHUMG00000015924	q25.3
2	OTTHUMG00000015923	q25.3
2	OTTHUMG00000015922	q25.3
2	OTTHUMG00000015925	q25.3
2	OTTHUMG00000015926	q25.3
2	OTTHUMG00000015927	q25.3
2	OTTHUMG00000015929	q25.3
2	OTTHUMG00000015930	q25.3
2	OTTHUMG00000015931	q25.3
2	OTTHUMG00000015932	q25.3
2	OTTHUMG00000141283	q25.3
2	OTTHUMG00000015939	q25.3
2	OTTHUMG00000015940	q25.3
2	OTTHUMG00000015938	q25.3
2	OTTHUMG00000015933	q25.3
2	OTTHUMG00000015935	q25.3
2	OTTHUMG00000015937	q25.3
2	OTTHUMG00000015942	q25.3
2	OTTHUMG00000015941	q25.3
2	OTTHUMG00000015943	q25.3
2	OTTHUMG00000015944	q25.3
2	OTTHUMG00000015945	q25.3
2	OTTHUMG00000015946	q25.3
2	OTTHUMG00000015947	q25.3
2	OTTHUMG00000015948	q25.3
2	OTTHUMG00000015950	q25.3
2	OTTHUMG00000015949	q25.3
2	OTTHUMG00000015953	q25.3
2	OTTHUMG00000015952	q25.3
2	OTTHUMG00000015956	q26
2	OTTHUMG00000015955	q26
2	OTTHUMG00000015954	q26
2	OTTHUMG00000015957	q26
2	OTTHUMG00000015958	q26
2	OTTHUMG00000015959	q26
2	OTTHUMG00000015960	q26
2	OTTHUMG00000015961	q26
2	OTTHUMG00000015962	q26
2	OTTHUMG00000015968	q26
2	OTTHUMG00000015966	q26
2	OTTHUMG00000152859	q26
2	OTTHUMG00000015970	q26
2	OTTHUMG00000015969	q26
2	OTTHUMG00000016116	q26
2	OTTHUMG00000015972	q26
2	OTTHUMG00000015973	q26
2	OTTHUMG00000015974	q26
2	OTTHUMG00000015977	q26
2	OTTHUMG00000015978	q26
2	OTTHUMG00000015979	q26
2	OTTHUMG00000015980	q27
2	OTTHUMG00000015981	q27
2	OTTHUMG00000015982	q27
2	OTTHUMG00000015983	q27
2	OTTHUMG00000015984	q27
2	OTTHUMG00000015986	q27
2	OTTHUMG00000015988	q27
2	OTTHUMG00000015989	q27
2	OTTHUMG00000015990	q27
2	OTTHUMG00000015992	q27
2	OTTHUMG00000015993	q27
2	OTTHUMG00000015991	q27
2	OTTHUMG00000015997	q27
2	OTTHUMG00000015996	q27
2	OTTHUMG00000016001	q27
2	OTTHUMG00000015995	q27
2	OTTHUMG00000015999	q27
2	OTTHUMG00000016007	q27
2	OTTHUMG00000046164	q27
2	OTTHUMG00000016003	q27
2	OTTHUMG00000016004	q27
2	OTTHUMG00000160910	q27
2	OTTHUMG00000016006	q27
2	OTTHUMG00000016009	q27
2	OTTHUMG00000016010	q27
2	OTTHUMG00000016011	q27
2	OTTHUMG00000016015	q27
2	OTTHUMG00000016014	q27
2	OTTHUMG00000016013	q27
2	OTTHUMG00000016018	q27
2	OTTHUMG00000016020	q27
2	OTTHUMG00000016019	q27
2	OTTHUMG00000016021	q27
2	OTTHUMG00000016023	q27
2	OTTHUMG00000016311	q27
2	OTTHUMG00000016026	q27
2	OTTHUMG00000016027	q27
2	OTTHUMG00000016028	q27
2	OTTHUMG00000016030	q27
2	OTTHUMG00000016029	q27
2	OTTHUMG00000016031	q27
2	OTTHUMG00000016038	q27
2	OTTHUMG00000016036	q27
2	OTTHUMG00000016035	q27
2	OTTHUMG00000016037	q27
2	OTTHUMG00000016040	q27
2	OTTHUMG00000016041	q27
2	OTTHUMG00000016042	q27
2	OTTHUMG00000016043	q27
2	OTTHUMG00000016044	q27
2	OTTHUMG00000016045	q27
2	OTTHUMG00000016046	q27
2	OTTHUMG00000016050	q27
2	OTTHUMG00000016049	q27
2	OTTHUMG00000016053	q27
2	OTTHUMG00000016052	q27
2	OTTHUMG00000016051	q27
2	OTTHUMG00000016054	q27
2	OTTHUMG00000045405	q27
2	OTTHUMG00000045408	q27
2	OTTHUMG00000045406	q27
2	OTTHUMG00000045407	q27
2	OTTHUMG00000016055	q27
2	OTTHUMG00000016061	q27
2	OTTHUMG00000016057	q27
2	OTTHUMG00000016058	q27
2	OTTHUMG00000016062	q27
2	OTTHUMG00000016063	q27
2	OTTHUMG00000016068	q27
2	OTTHUMG00000016067	q27
2	OTTHUMG00000016064	q27
2	OTTHUMG00000016071	q27
2	OTTHUMG00000016072	q27
2	OTTHUMG00000016073	q27
2	OTTHUMG00000016074	q27
2	OTTHUMG00000016075	q27
2	OTTHUMG00000016077	q27
2	OTTHUMG00000016078	q27
2	OTTHUMG00000016080	q27
2	OTTHUMG00000016087	q27
2	OTTHUMG00000016084	q27
2	OTTHUMG00000016083	q27
2	OTTHUMG00000016086	q27
2	OTTHUMG00000016088	q27
2	OTTHUMG00000016089	q27
2	OTTHUMG00000016090	q27
2	OTTHUMG00000016092	q27
2	OTTHUMG00000016091	q27
2	OTTHUMG00000148686	
2	OTTHUMG00000148688	
2	OTTHUMG00000148687	
2	OTTHUMG00000148690	
2	OTTHUMG00000148689	
2	OTTHUMG00000148692	
2	OTTHUMG00000148849	
2	OTTHUMG00000148693	
2	OTTHUMG00000148691	
2	OTTHUMG00000148791	
2	OTTHUMG00000148793	
2	OTTHUMG00000148790	
2	OTTHUMG00000148792	
2	OTTHUMG00000148694	
2	OTTHUMG00000148696	
2	OTTHUMG00000148843	
2	OTTHUMG00000148695	
2	OTTHUMG00000148699	
2	OTTHUMG00000148697	
2	OTTHUMG00000148698	
2	OTTHUMG00000148701	
2	OTTHUMG00000148700	
2	OTTHUMG00000148703	
2	OTTHUMG00000148704	
2	OTTHUMG00000148710	
2	OTTHUMG00000148709	
2	OTTHUMG00000148708	
2	OTTHUMG00000148706	
2	OTTHUMG00000148702	
2	OTTHUMG00000148707	
2	OTTHUMG00000148705	
2	OTTHUMG00000148711	
2	OTTHUMG00000148712	
2	OTTHUMG00000148717	
2	OTTHUMG00000148769	
2	OTTHUMG00000148765	
2	OTTHUMG00000148761	
2	OTTHUMG00000148767	
2	OTTHUMG00000148770	
2	OTTHUMG00000148764	
2	OTTHUMG00000148762	
2	OTTHUMG00000148763	
2	OTTHUMG00000148766	
2	OTTHUMG00000148768	
2	OTTHUMG00000148714	
2	OTTHUMG00000148732	
2	OTTHUMG00000148715	
2	OTTHUMG00000148716	
2	OTTHUMG00000148727	
2	OTTHUMG00000148718	
2	OTTHUMG00000148728	
2	OTTHUMG00000148723	
2	OTTHUMG00000148725	
2	OTTHUMG00000148734	
2	OTTHUMG00000148733	
2	OTTHUMG00000148731	
2	OTTHUMG00000148721	
2	OTTHUMG00000148729	
2	OTTHUMG00000148730	
2	OTTHUMG00000148726	
2	OTTHUMG00000148720	
2	OTTHUMG00000148736	
2	OTTHUMG00000148722	
2	OTTHUMG00000148735	
2	OTTHUMG00000148775	
2	OTTHUMG00000148781	
2	OTTHUMG00000148778	
2	OTTHUMG00000148776	
2	OTTHUMG00000148779	
2	OTTHUMG00000148738	
2	OTTHUMG00000148777	
2	OTTHUMG00000148780	
2	OTTHUMG00000148737	
2	OTTHUMG00000148847	
2	OTTHUMG00000148739	
2	OTTHUMG00000148748	
2	OTTHUMG00000148740	
2	OTTHUMG00000148743	
2	OTTHUMG00000148747	
2	OTTHUMG00000148741	
2	OTTHUMG00000148742	
2	OTTHUMG00000148744	
2	OTTHUMG00000148745	
2	OTTHUMG00000148746	
2	OTTHUMG00000148794	
2	OTTHUMG00000148795	
2	OTTHUMG00000148755	
2	OTTHUMG00000148752	
2	OTTHUMG00000148758	
2	OTTHUMG00000148756	
2	OTTHUMG00000148757	
2	OTTHUMG00000148749	
2	OTTHUMG00000148754	
2	OTTHUMG00000148753	
2	OTTHUMG00000148751	
2	OTTHUMG00000148759	
2	OTTHUMG00000148750	
2	OTTHUMG00000148760	
2	OTTHUMG00000148774	
2	OTTHUMG00000148771	
2	OTTHUMG00000148773	
2	OTTHUMG00000148772	
2	OTTHUMG00000148789	
2	OTTHUMG00000148782	
2	OTTHUMG00000148787	
2	OTTHUMG00000148785	
2	OTTHUMG00000148786	
2	OTTHUMG00000148783	
2	OTTHUMG00000148848	
2	OTTHUMG00000148796	
2	OTTHUMG00000148797	
2	OTTHUMG00000148784	
2	OTTHUMG00000148788	
2	OTTHUMG00000148799	
2	OTTHUMG00000148803	
2	OTTHUMG00000148802	
2	OTTHUMG00000148800	
2	OTTHUMG00000148798	
2	OTTHUMG00000148801	
2	OTTHUMG00000148804	
2	OTTHUMG00000148806	
2	OTTHUMG00000148805	
2	OTTHUMG00000148845	
2	OTTHUMG00000148807	
2	OTTHUMG00000148846	
2	OTTHUMG00000148809	
2	OTTHUMG00000148814	
2	OTTHUMG00000148808	
2	OTTHUMG00000148810	
2	OTTHUMG00000148811	
2	OTTHUMG00000148812	
2	OTTHUMG00000148813	
2	OTTHUMG00000148819	
2	OTTHUMG00000148820	
2	OTTHUMG00000148815	
2	OTTHUMG00000148816	
2	OTTHUMG00000148817	
2	OTTHUMG00000148818	
2	OTTHUMG00000148821	
2	OTTHUMG00000148823	
2	OTTHUMG00000148822	
2	OTTHUMG00000148825	
2	OTTHUMG00000148824	
2	OTTHUMG00000148826	
2	OTTHUMG00000148827	
2	OTTHUMG00000148828	
2	OTTHUMG00000148833	
2	OTTHUMG00000148832	
2	OTTHUMG00000148831	
2	OTTHUMG00000148830	
2	OTTHUMG00000148834	
2	OTTHUMG00000148835	
2	OTTHUMG00000148836	
2	OTTHUMG00000148842	
2	OTTHUMG00000148837	
2	OTTHUMG00000148840	
2	OTTHUMG00000148838	
2	OTTHUMG00000148839	
2	OTTHUMG00000148841	
2	OTTHUMG00000148829	
2	OTTHUMG00000031422	
2	OTTHUMG00000031429	
2	OTTHUMG00000031514	
2	OTTHUMG00000031315	
2	OTTHUMG00000085278	
2	OTTHUMG00000085279	
2	OTTHUMG00000031543	
2	OTTHUMG00000031540	
2	OTTHUMG00000031579	
2	OTTHUMG00000031515	
2	OTTHUMG00000031430	
2	OTTHUMG00000031506	
2	OTTHUMG00000031565	
2	OTTHUMG00000031568	
2	OTTHUMG00000031590	
2	OTTHUMG00000031560	
2	OTTHUMG00000031318	
2	OTTHUMG00000031312	
2	OTTHUMG00000031577	
2	OTTHUMG00000031526	
2	OTTHUMG00000031578	
2	OTTHUMG00000031362	
2	OTTHUMG00000085771	
2	OTTHUMG00000031524	
2	OTTHUMG00000031361	
2	OTTHUMG00000031332	
2	OTTHUMG00000031533	
2	OTTHUMG00000085770	
2	OTTHUMG00000031395	
2	OTTHUMG00000031310	
2	OTTHUMG00000031325	
2	OTTHUMG00000031494	
2	OTTHUMG00000031484	
2	OTTHUMG00000031591	
2	OTTHUMG00000031500	
2	OTTHUMG00000031321	
2	OTTHUMG00000031319	
2	OTTHUMG00000031421	
2	OTTHUMG00000031525	
2	OTTHUMG00000031508	
2	OTTHUMG00000031320	
2	OTTHUMG00000031556	
2	OTTHUMG00000086848	
2	OTTHUMG00000031359	
2	OTTHUMG00000031356	
2	OTTHUMG00000086849	
2	OTTHUMG00000066098	
2	OTTHUMG00000031406	
2	OTTHUMG00000031530	
2	OTTHUMG00000031587	
2	OTTHUMG00000031365	
2	OTTHUMG00000031559	
2	OTTHUMG00000125535	
2	OTTHUMG00000031309	
2	OTTHUMG00000031322	
2	OTTHUMG00000031420	
2	OTTHUMG00000031380	
2	OTTHUMG00000031440	
2	OTTHUMG00000125553	
2	OTTHUMG00000031438	
2	OTTHUMG00000130223	
2	OTTHUMG00000057543	
2	OTTHUMG00000031379	
2	OTTHUMG00000031354	
2	OTTHUMG00000031441	
2	OTTHUMG00000031378	
2	OTTHUMG00000031575	
2	OTTHUMG00000036089	
2	OTTHUMG00000031595	
2	OTTHUMG00000031357	
2	OTTHUMG00000031439	
2	OTTHUMG00000130918	
2	OTTHUMG00000031355	
2	OTTHUMG00000130919	
2	OTTHUMG00000031442	
2	OTTHUMG00000031532	
2	OTTHUMG00000131005	
2	OTTHUMG00000131000	
2	OTTHUMG00000031487	
2	OTTHUMG00000031444	
2	OTTHUMG00000031545	
2	OTTHUMG00000031434	
2	OTTHUMG00000131004	
2	OTTHUMG00000031542	
2	OTTHUMG00000031352	
2	OTTHUMG00000031399	
2	OTTHUMG00000131001	
2	OTTHUMG00000130999	
2	OTTHUMG00000031389	
2	OTTHUMG00000131003	
2	OTTHUMG00000031443	
2	OTTHUMG00000031445	
2	OTTHUMG00000031431	
2	OTTHUMG00000031558	
2	OTTHUMG00000031586	
2	OTTHUMG00000031334	
2	OTTHUMG00000131063	
2	OTTHUMG00000031353	
2	OTTHUMG00000031593	
2	OTTHUMG00000031301	
2	OTTHUMG00000031311	
2	OTTHUMG00000034811	
2	OTTHUMG00000031394	
2	OTTHUMG00000031581	
2	OTTHUMG00000031446	
2	OTTHUMG00000031418	
2	OTTHUMG00000031336	
2	OTTHUMG00000031520	
2	OTTHUMG00000031449	
2	OTTHUMG00000031327	
2	OTTHUMG00000031414	
2	OTTHUMG00000031348	
2	OTTHUMG00000031518	
2	OTTHUMG00000031426	
2	OTTHUMG00000031423	
2	OTTHUMG00000031437	
2	OTTHUMG00000132955	
2	OTTHUMG00000031417	
2	OTTHUMG00000031307	
2	OTTHUMG00000031364	
2	OTTHUMG00000031557	
2	OTTHUMG00000031566	
2	OTTHUMG00000031519	
2	OTTHUMG00000031535	
2	OTTHUMG00000031521	
2	OTTHUMG00000031330	
2	OTTHUMG00000031537	
2	OTTHUMG00000031523	
2	OTTHUMG00000031554	
2	OTTHUMG00000031345	
2	OTTHUMG00000133708	
2	OTTHUMG00000031329	
2	OTTHUMG00000031433	
2	OTTHUMG00000031563	
2	OTTHUMG00000031492	
2	OTTHUMG00000031539	
2	OTTHUMG00000133711	
2	OTTHUMG00000031529	
2	OTTHUMG00000031536	
2	OTTHUMG00000031313	
2	OTTHUMG00000031561	
2	OTTHUMG00000031483	
2	OTTHUMG00000031482	
2	OTTHUMG00000031385	
2	OTTHUMG00000031516	
2	OTTHUMG00000133710	
2	OTTHUMG00000031470	
2	OTTHUMG00000031391	
2	OTTHUMG00000031347	
2	OTTHUMG00000031432	
2	OTTHUMG00000031351	
2	OTTHUMG00000031549	
2	OTTHUMG00000149972	
2	OTTHUMG00000031572	
2	OTTHUMG00000031507	
2	OTTHUMG00000031324	
2	OTTHUMG00000031548	
2	OTTHUMG00000133715	
2	OTTHUMG00000031436	
2	OTTHUMG00000031317	
2	OTTHUMG00000031305	
2	OTTHUMG00000031564	
2	OTTHUMG00000133755	
2	OTTHUMG00000031435	
2	OTTHUMG00000031393	
2	OTTHUMG00000031534	
2	OTTHUMG00000133762	
2	OTTHUMG00000031469	
2	OTTHUMG00000031343	
2	OTTHUMG00000133761	
2	OTTHUMG00000031580	
2	OTTHUMG00000031344	
2	OTTHUMG00000031589	
2	OTTHUMG00000031402	
2	OTTHUMG00000134330	
2	OTTHUMG00000031447	
2	OTTHUMG00000134329	
2	OTTHUMG00000031501	
2	OTTHUMG00000031308	
2	OTTHUMG00000031415	
2	OTTHUMG00000031493	
2	OTTHUMG00000031416	
2	OTTHUMG00000031562	
2	OTTHUMG00000031403	
2	OTTHUMG00000031588	
2	OTTHUMG00000031546	
2	OTTHUMG00000031450	
2	OTTHUMG00000031455	
2	OTTHUMG00000031550	
2	OTTHUMG00000031463	
2	OTTHUMG00000057531	
2	OTTHUMG00000031465	
2	OTTHUMG00000031326	
2	OTTHUMG00000031527	
2	OTTHUMG00000031528	
2	OTTHUMG00000031468	
2	OTTHUMG00000137420	
2	OTTHUMG00000031552	
2	OTTHUMG00000031553	
2	OTTHUMG00000031410	
2	OTTHUMG00000031551	
2	OTTHUMG00000031512	
2	OTTHUMG00000031384	
2	OTTHUMG00000031419	
2	OTTHUMG00000031411	
2	OTTHUMG00000137424	
2	OTTHUMG00000031412	
2	OTTHUMG00000031584	
2	OTTHUMG00000031401	
2	OTTHUMG00000031509	
2	OTTHUMG00000031502	
2	OTTHUMG00000031503	
2	OTTHUMG00000031466	
2	OTTHUMG00000031582	
2	OTTHUMG00000031413	
2	OTTHUMG00000031471	
2	OTTHUMG00000057537	
2	OTTHUMG00000031489	
2	OTTHUMG00000031452	
2	OTTHUMG00000137478	
2	OTTHUMG00000031499	
2	OTTHUMG00000031316	
2	OTTHUMG00000031427	
2	OTTHUMG00000031570	
2	OTTHUMG00000031531	
2	OTTHUMG00000031486	
2	OTTHUMG00000137633	
2	OTTHUMG00000031339	
2	OTTHUMG00000031358	
2	OTTHUMG00000031594	
2	OTTHUMG00000031409	
2	OTTHUMG00000031425	
2	OTTHUMG00000031555	
2	OTTHUMG00000031522	
2	OTTHUMG00000031510	
2	OTTHUMG00000031363	
2	OTTHUMG00000031400	
2	OTTHUMG00000031396	
2	OTTHUMG00000031544	
2	OTTHUMG00000031314	
2	OTTHUMG00000031387	
2	OTTHUMG00000031592	
2	OTTHUMG00000031517	
2	OTTHUMG00000031383	
2	OTTHUMG00000031567	
2	OTTHUMG00000031498	
2	OTTHUMG00000031497	
2	OTTHUMG00000031496	
2	OTTHUMG00000031495	
2	OTTHUMG00000031404	
2	OTTHUMG00000140107	
2	OTTHUMG00000140108	
2	OTTHUMG00000031569	
2	OTTHUMG00000140114	
2	OTTHUMG00000031407	
2	OTTHUMG00000031388	
2	OTTHUMG00000031405	
2	OTTHUMG00000031513	
2	OTTHUMG00000031338	
2	OTTHUMG00000031583	
2	OTTHUMG00000140125	
2	OTTHUMG00000031585	
2	OTTHUMG00000031337	
2	OTTHUMG00000031571	
2	OTTHUMG00000031488	
2	OTTHUMG00000031467	
2	OTTHUMG00000031464	
2	OTTHUMG00000031541	
2	OTTHUMG00000149985	
2	OTTHUMG00000031511	
2	OTTHUMG00000031328	
2	OTTHUMG00000031346	
2	OTTHUMG00000031490	
2	OTTHUMG00000031331	
2	OTTHUMG00000031335	
2	OTTHUMG00000031350	
2	OTTHUMG00000031333	
2	OTTHUMG00000031448	
2	OTTHUMG00000031306	
2	OTTHUMG00000031596	
2	OTTHUMG00000031538	
2	OTTHUMG00000031397	
2	OTTHUMG00000031576	
2	OTTHUMG00000031428	
2	OTTHUMG00000031382	
2	OTTHUMG00000031453	
2	OTTHUMG00000031574	
2	OTTHUMG00000031323	
2	OTTHUMG00000031381	
2	OTTHUMG00000031491	
2	OTTHUMG00000031547	
2	OTTHUMG00000031342	
2	OTTHUMG00000031360	
2	OTTHUMG00000031390	
2	OTTHUMG00000031504	
2	OTTHUMG00000031480	
2	OTTHUMG00000031408	
2	OTTHUMG00000148850	
2	OTTHUMG00000148852	
2	OTTHUMG00000148851	
2	OTTHUMG00000148853	
2	OTTHUMG00000148855	
2	OTTHUMG00000148854	
2	OTTHUMG00000149018	
2	OTTHUMG00000149020	
2	OTTHUMG00000149017	
2	OTTHUMG00000149021	
2	OTTHUMG00000149128	
2	OTTHUMG00000149019	
2	OTTHUMG00000148856	
2	OTTHUMG00000148858	
2	OTTHUMG00000149115	
2	OTTHUMG00000148857	
2	OTTHUMG00000148865	
2	OTTHUMG00000148860	
2	OTTHUMG00000148861	
2	OTTHUMG00000148859	
2	OTTHUMG00000148864	
2	OTTHUMG00000148863	
2	OTTHUMG00000148862	
2	OTTHUMG00000148868	
2	OTTHUMG00000148867	
2	OTTHUMG00000148869	
2	OTTHUMG00000148878	
2	OTTHUMG00000148866	
2	OTTHUMG00000148872	
2	OTTHUMG00000148870	
2	OTTHUMG00000148873	
2	OTTHUMG00000148879	
2	OTTHUMG00000148877	
2	OTTHUMG00000148875	
2	OTTHUMG00000148871	
2	OTTHUMG00000148876	
2	OTTHUMG00000148874	
2	OTTHUMG00000148880	
2	OTTHUMG00000148881	
2	OTTHUMG00000148893	
2	OTTHUMG00000148979	
2	OTTHUMG00000148971	
2	OTTHUMG00000148975	
2	OTTHUMG00000148977	
2	OTTHUMG00000148980	
2	OTTHUMG00000148974	
2	OTTHUMG00000148972	
2	OTTHUMG00000148973	
2	OTTHUMG00000148976	
2	OTTHUMG00000148978	
2	OTTHUMG00000148882	
2	OTTHUMG00000148884	
2	OTTHUMG00000148899	
2	OTTHUMG00000148889	
2	OTTHUMG00000148883	
2	OTTHUMG00000148886	
2	OTTHUMG00000148887	
2	OTTHUMG00000148888	
2	OTTHUMG00000148890	
2	OTTHUMG00000148911	
2	OTTHUMG00000148891	
2	OTTHUMG00000148892	
2	OTTHUMG00000149116	
2	OTTHUMG00000148901	
2	OTTHUMG00000148895	
2	OTTHUMG00000148904	
2	OTTHUMG00000148894	
2	OTTHUMG00000148905	
2	OTTHUMG00000148900	
2	OTTHUMG00000148902	
2	OTTHUMG00000148913	
2	OTTHUMG00000148912	
2	OTTHUMG00000148909	
2	OTTHUMG00000148897	
2	OTTHUMG00000148906	
2	OTTHUMG00000148908	
2	OTTHUMG00000148907	
2	OTTHUMG00000148910	
2	OTTHUMG00000148903	
2	OTTHUMG00000148896	
2	OTTHUMG00000148915	
2	OTTHUMG00000148898	
2	OTTHUMG00000148914	
2	OTTHUMG00000148985	
2	OTTHUMG00000148991	
2	OTTHUMG00000148988	
2	OTTHUMG00000148986	
2	OTTHUMG00000148989	
2	OTTHUMG00000148917	
2	OTTHUMG00000148987	
2	OTTHUMG00000148990	
2	OTTHUMG00000148916	
2	OTTHUMG00000149120	
2	OTTHUMG00000148918	
2	OTTHUMG00000148933	
2	OTTHUMG00000148919	
2	OTTHUMG00000148928	
2	OTTHUMG00000148923	
2	OTTHUMG00000148931	
2	OTTHUMG00000148921	
2	OTTHUMG00000148922	
2	OTTHUMG00000148924	
2	OTTHUMG00000148926	
2	OTTHUMG00000148930	
2	OTTHUMG00000148932	
2	OTTHUMG00000148920	
2	OTTHUMG00000148927	
2	OTTHUMG00000148925	
2	OTTHUMG00000149022	
2	OTTHUMG00000149024	
2	OTTHUMG00000149025	
2	OTTHUMG00000149028	
2	OTTHUMG00000149023	
2	OTTHUMG00000149027	
2	OTTHUMG00000149029	
2	OTTHUMG00000149026	
2	OTTHUMG00000148929	
2	OTTHUMG00000148944	
2	OTTHUMG00000148941	
2	OTTHUMG00000148952	
2	OTTHUMG00000148949	
2	OTTHUMG00000148951	
2	OTTHUMG00000148934	
2	OTTHUMG00000148943	
2	OTTHUMG00000148942	
2	OTTHUMG00000148950	
2	OTTHUMG00000148956	
2	OTTHUMG00000148939	
2	OTTHUMG00000148948	
2	OTTHUMG00000148935	
2	OTTHUMG00000148940	
2	OTTHUMG00000148946	
2	OTTHUMG00000148945	
2	OTTHUMG00000148953	
2	OTTHUMG00000148937	
2	OTTHUMG00000148947	
2	OTTHUMG00000148954	
2	OTTHUMG00000148936	
2	OTTHUMG00000148955	
2	OTTHUMG00000148960	
2	OTTHUMG00000148958	
2	OTTHUMG00000148963	
2	OTTHUMG00000148957	
2	OTTHUMG00000148959	
2	OTTHUMG00000149121	
2	OTTHUMG00000149122	
2	OTTHUMG00000148961	
2	OTTHUMG00000148964	
2	OTTHUMG00000148938	
2	OTTHUMG00000148962	
2	OTTHUMG00000148965	
2	OTTHUMG00000148969	
2	OTTHUMG00000148968	
2	OTTHUMG00000148967	
2	OTTHUMG00000148966	
2	OTTHUMG00000148984	
2	OTTHUMG00000148981	
2	OTTHUMG00000148983	
2	OTTHUMG00000148982	
2	OTTHUMG00000149014	
2	OTTHUMG00000148970	
2	OTTHUMG00000149009	
2	OTTHUMG00000148995	
2	OTTHUMG00000149015	
2	OTTHUMG00000148993	
2	OTTHUMG00000149004	
2	OTTHUMG00000148999	
2	OTTHUMG00000149003	
2	OTTHUMG00000148996	
2	OTTHUMG00000149005	
2	OTTHUMG00000149000	
2	OTTHUMG00000149124	
2	OTTHUMG00000149006	
2	OTTHUMG00000149008	
2	OTTHUMG00000148992	
2	OTTHUMG00000149001	
2	OTTHUMG00000148994	
2	OTTHUMG00000149123	
2	OTTHUMG00000149007	
2	OTTHUMG00000149002	
2	OTTHUMG00000149012	
2	OTTHUMG00000149126	
2	OTTHUMG00000149013	
2	OTTHUMG00000149011	
2	OTTHUMG00000149016	
2	OTTHUMG00000149031	
2	OTTHUMG00000148998	
2	OTTHUMG00000149125	
2	OTTHUMG00000149030	
2	OTTHUMG00000149032	
2	OTTHUMG00000148997	
2	OTTHUMG00000149010	
2	OTTHUMG00000149034	
2	OTTHUMG00000149038	
2	OTTHUMG00000149037	
2	OTTHUMG00000149035	
2	OTTHUMG00000149033	
2	OTTHUMG00000149036	
2	OTTHUMG00000149039	
2	OTTHUMG00000149046	
2	OTTHUMG00000149040	
2	OTTHUMG00000149041	
2	OTTHUMG00000149042	
2	OTTHUMG00000149045	
2	OTTHUMG00000149098	
2	OTTHUMG00000149047	
2	OTTHUMG00000149048	
2	OTTHUMG00000149043	
2	OTTHUMG00000149044	
2	OTTHUMG00000149863	
2	OTTHUMG00000149049	
2	OTTHUMG00000149053	
2	OTTHUMG00000149051	
2	OTTHUMG00000149052	
2	OTTHUMG00000149114	
2	OTTHUMG00000149050	
2	OTTHUMG00000149057	
2	OTTHUMG00000149118	
2	OTTHUMG00000149127	
2	OTTHUMG00000149056	
2	OTTHUMG00000149055	
2	OTTHUMG00000149119	
2	OTTHUMG00000149063	
2	OTTHUMG00000149064	
2	OTTHUMG00000149058	
2	OTTHUMG00000149059	
2	OTTHUMG00000149060	
2	OTTHUMG00000149061	
2	OTTHUMG00000149902	
2	OTTHUMG00000149839	
2	OTTHUMG00000149062	
2	OTTHUMG00000149840	
2	OTTHUMG00000149068	
2	OTTHUMG00000149069	
2	OTTHUMG00000149067	
2	OTTHUMG00000149070	
2	OTTHUMG00000149066	
2	OTTHUMG00000149074	
2	OTTHUMG00000149071	
2	OTTHUMG00000149073	
2	OTTHUMG00000149072	
2	OTTHUMG00000149076	
2	OTTHUMG00000149075	
2	OTTHUMG00000149079	
2	OTTHUMG00000149080	
2	OTTHUMG00000149081	
2	OTTHUMG00000149102	
2	OTTHUMG00000149101	
2	OTTHUMG00000149100	
2	OTTHUMG00000149099	
2	OTTHUMG00000149103	
2	OTTHUMG00000149104	
2	OTTHUMG00000149117	
2	OTTHUMG00000149105	
2	OTTHUMG00000149106	
2	OTTHUMG00000149113	
2	OTTHUMG00000149107	
2	OTTHUMG00000149111	
2	OTTHUMG00000149108	
2	OTTHUMG00000149109	
2	OTTHUMG00000149112	
2	OTTHUMG00000149110	
2	OTTHUMG00000149078	
